"Record ID","Company name","Industry (not in use)","Lead Status","City","Country","Create Date","First Contact Create Date"
"7291587537","Advertise1","","","Maryport","","2023-03-31 11:54","2023-03-31 11:54"
"7050313945","Aesthetics of Essex","","","Upminster","","2023-02-17 12:50","2023-02-17 12:50"
"7125848282","Leighton Goldhill","Real Estate","","London","","2023-03-02 13:01","2023-03-02 13:01"
"7125285608","Pinterest","Computer Software","","San Francisco","","2023-03-02 12:40","2023-03-02 12:40"
"7019919095","Adlsynergy","","","","","2023-02-13 08:13","2023-02-13 08:13"
"7319777508","Template.net","Computer Software","","Oakland","","2023-04-05 19:20","2023-04-05 19:20"
"7298746333","Elementor","","","Tel Aviv-Yafo","","2023-04-02 14:43","2023-04-02 14:43"
"7011545537","Medichecks","Hospital & Health Care","","Nottingham","","2023-02-10 15:58","2023-02-10 15:58"
"7206664676","Aestheticweb","","","","","2023-03-17 18:47","2023-03-17 18:47"
"7222126019","geometry global","Computer Software","","Chicago","","2023-03-22 12:53","2023-03-22 12:53"
"7176122609","MA by Dr André","","","Alderley Edge","","2023-03-14 11:01","2023-03-14 11:01"
"7164193226","Momentumsic","","","","","2023-03-10 13:54","2023-03-10 13:54"
"7258750686","CCR London","","","London","","2023-03-28 16:01","2023-03-28 16:01"
"7222761208","The Confident Dentist","","","Beacon Hill","","2023-03-22 13:43","2023-03-22 13:43"
"7122775239","thedermlan.co.uk","","","","","2023-03-01 16:12","2023-03-01 16:12"
"7190950387","Unbounce","Computer Software","","Vancouver","","2023-03-15 17:19","2023-03-15 17:19"
"7008003795","clinic-connect.co.uk","","","","","2023-02-09 19:39","2023-02-09 19:39"
"7254663903","Beauty Fix Medspa","Health, Wellness and Fitness","","New York","","2023-03-27 20:47","2023-03-27 20:47"
"7165638351","Software Connect","","","Milwaukee","","2023-03-10 18:13","2023-03-10 18:13"
"7153109212","Skin Southwest Ltd","","","Exeter","","2023-03-08 16:41","2023-03-08 16:41"
"7289798393","Weight Solutions by MJ","","","","","2023-03-30 20:28","2023-03-30 20:25"
"7314786287","Clinicandco","","","Colchester","","2023-04-04 19:52","2023-04-04 19:52"
"7112474062","Cynosure","Medical Devices","","Westford","","2023-02-28 10:58","2023-02-28 10:58"
"7123115242","Debbie Thomas Real Estate","Real Estate","","Portland","","2023-03-01 18:19","2023-03-01 18:19"
"7222761411","I&M International Group Ltd.","","","","","2023-03-22 13:43","2023-03-22 13:43"
"7163569360","HUNTER JOHNSTONE","Marketing and Advertising","","Newcastle upon Tyne","","2023-03-10 12:32","2023-03-10 12:32"
"7050099396","Le Cap-Vert Clinique Dentaire","","","","","2023-02-17 11:43",""
"7119162589","Fertilitybreakthrough","","","","","2023-02-28 22:47","2023-02-28 22:47"
"7253556981","Beauty-Med-Technologies","","","","","2023-03-27 15:55",""
"7048867533","Dermamina","","","","","2023-02-17 09:53","2023-02-17 09:53"
"7253561302","Air Web Solutions","Computer Software","","Pinner","","2023-03-27 16:12","2023-03-27 16:12"
"7180523221","Insight Workplace Health","","","Duffryn","","2023-03-14 16:35","2023-03-14 16:35"
"7026859196","NetSuite","Computer Software","","Austin","","2023-02-14 09:35","2023-02-14 09:35"
"7282059479","ministryofaesthetics.co.uk","","","","","2023-03-30 13:01","2023-03-30 13:01"
"7085375224","Anytime Fitness UK","Health, Wellness and Fitness","","Watford","","2023-02-23 15:09","2023-02-23 15:09"
"7172182979","Genesis Digital","Computer Software","","San Diego","","2023-03-13 15:33","2023-03-13 15:33"
"7160338364","London International Exhibition Centre PLC","","","London","","2023-03-09 17:30","2023-03-09 17:30"
"7212473798","Statera Aesthetics","","","","","2023-03-20 13:12","2023-01-10 12:12"
"7057625332","Verve Medical Aesthetics","","","","","2023-02-20 09:38","2023-02-20 09:38"
"7122438631","Medisoft","Computer Software","","Leeds","","2023-03-01 14:43","2023-03-01 14:43"
"7198047976","PJ Toal - North East Counselling","","","Newly","","2023-03-16 14:01","2023-01-03 17:41"
"7117241071","Canva","Computer Software","","Surry Hills","","2023-02-28 16:05","2023-02-28 16:05"
"7011012284","BLSComputerSolutions","","","","","2023-02-10 15:18","2023-02-10 15:18"
"7207755483","Skindune","","","","","2023-03-18 19:30","2023-03-18 19:30"
"7113899255","Globalelitetravel","","","","","2023-02-28 14:29","2023-02-28 14:29"
"7100738254","Easyfairs","Events Services","","Twickenham","","2023-02-26 09:18","2023-02-26 09:18"
"7106023395","Google","Computer Software","","Mountain View","","2023-02-27 12:31","2023-02-28 09:41"
"7119053048","Notion","","","San Francisco","","2023-02-28 23:22","2023-02-28 23:22"
"7160470742","O360","","","Santa Ana","","2023-03-09 22:28","2023-03-09 22:28"
"7171398607","Achieve-Aesthetics","","","","","2023-03-13 13:48","2023-03-13 13:48"
"7287535327","muiraesthics.co.uk","","","","","2023-03-31 09:12","2023-03-31 09:12"
"7200314338","Hill Street Clinic","Medical Practice","","Saint Helier","","2023-03-16 18:27",""
"7122770375","My Baby Company","","","Chorley","","2023-03-01 17:07","2023-03-01 17:07"
"7161187028","Depositphotos","Photography","","New York","","2023-03-09 18:14","2023-03-09 18:14"
"7212540870","Susan Kitchen Aesthetics","","","Chester","","2023-03-20 13:36","2023-03-20 13:36"
"7163931325","Verizon","Telecommunications","","Basking Ridge","","2023-03-10 13:00","2023-03-10 13:00"
"7297340859","Clinique des Champs-Elysées Marseille","","","Marseille","","2023-04-01 20:38",""
